id_unico,Serie,Temporada,Episodio,Nombre_Completo,Fecha_alaire,Premier,Cod_Pais,Pais,Tipo_#,Tipo,Estado_Film_#,Estado_Film,Genero_1_#,Genero_1,Genero_2,Genero_3,Genero_4,Avg_Runtime,Avg_rating,pag_web
1977644,to-love-,1,Episode 33,to-love-1x33-episode-33,2020-12-16,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977644/to-love-1x33-episode-33
1977645,to-love-,1,Episode 34,to-love-1x34-episode-34,2020-12-16,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977645/to-love-1x34-episode-34
2129632,the-aam-aadmi-family-,4,Main Nikla Gaddi Leke,the-aam-aadmi-family-4x01-main-nikla-gaddi-leke,2020-12-16,2016-11-05,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Family,,,,https://www.tvmaze.com/episodes/2129632/the-aam-aadmi-family-4x01-main-nikla-gaddi-leke
1984952,dream-detective-,1,Episode 13,dream-detective-1x13-episode-13,2020-12-16,2020-12-08,CN,China,1,regular,0,Ended,7,Drama,Fantasy,Mystery,,45.0,,https://www.tvmaze.com/episodes/1984952/dream-detective-1x13-episode-13
1984953,dream-detective-,1,Episode 14,dream-detective-1x14-episode-14,2020-12-16,2020-12-08,CN,China,1,regular,0,Ended,7,Drama,Fantasy,Mystery,,45.0,,https://www.tvmaze.com/episodes/1984953/dream-detective-1x14-episode-14
1985469,you-complete-me-,1,Episode 13,you-complete-me-1x13-episode-13,2020-12-16,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985469/you-complete-me-1x13-episode-13
1985470,you-complete-me-,1,Episode 14,you-complete-me-1x14-episode-14,2020-12-16,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985470/you-complete-me-1x14-episode-14
1987033,the-e,1,Naren Shankar,the-expanse-aftershow-1x01-naren-shankar,2020-12-16,2020-12-16,nan,nan,1,regular,1,Running,0,,,,,32.0,,https://www.tvmaze.com/episodes/1987033/the-expanse-aftershow-1x01-naren-shankar
1987991,the-e,1,"Steven Strait, Breck Eisner",the-expanse-aftershow-1x02-steven-strait-breck-eisner,2020-12-16,2020-12-16,nan,nan,1,regular,1,Running,0,,,,,32.0,,https://www.tvmaze.com/episodes/1987991/the-expanse-aftershow-1x02-steven-strait-breck-eisner
1987992,the-e,1,Thomas Jane,the-expanse-aftershow-1x03-thomas-jane,2020-12-16,2020-12-16,nan,nan,1,regular,1,Running,0,,,,,32.0,,https://www.tvmaze.com/episodes/1987992/the-expanse-aftershow-1x03-thomas-jane
1987994,rompan-todo-la-historia-del-rock-en-america-latina-,1,La rebeldía,rompan-todo-la-historia-del-rock-en-america-latina-1x01-la-rebeldia,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987994/rompan-todo-la-historia-del-rock-en-america-latina-1x01-la-rebeldia
1987995,rompan-todo-la-historia-del-rock-en-america-latina-,1,La represión,rompan-todo-la-historia-del-rock-en-america-latina-1x02-la-represion,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987995/rompan-todo-la-historia-del-rock-en-america-latina-1x02-la-represion
1987996,rompan-todo-la-historia-del-rock-en-america-latina-,1,Música a colores,rompan-todo-la-historia-del-rock-en-america-latina-1x03-musica-a-colores,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987996/rompan-todo-la-historia-del-rock-en-america-latina-1x03-musica-a-colores
1987997,rompan-todo-la-historia-del-rock-en-america-latina-,1,Rock en tu idioma,rompan-todo-la-historia-del-rock-en-america-latina-1x04-rock-en-tu-idioma,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987997/rompan-todo-la-historia-del-rock-en-america-latina-1x04-rock-en-tu-idioma
1987998,rompan-todo-la-historia-del-rock-en-america-latina-,1,Un solo continente,rompan-todo-la-historia-del-rock-en-america-latina-1x05-un-solo-continente,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987998/rompan-todo-la-historia-del-rock-en-america-latina-1x05-un-solo-continente
1987999,rompan-todo-la-historia-del-rock-en-america-latina-,1,Una nueva era,rompan-todo-la-historia-del-rock-en-america-latina-1x06-una-nueva-era,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,14,Music,History,,,50.0,,https://www.tvmaze.com/episodes/1987999/rompan-todo-la-historia-del-rock-en-america-latina-1x06-una-nueva-era
1988062,forever-love-,1,Episode 11,forever-love-1x11-episode-11,2020-12-16,2020-12-14,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1988062/forever-love-1x11-episode-11
1988063,forever-love-,1,Episode 12,forever-love-1x12-episode-12,2020-12-16,2020-12-14,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1988063/forever-love-1x12-episode-12
1997508,the-penalty-zone-,1,Episode 1,the-penalty-zone-1x01-episode-1,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997508/the-penalty-zone-1x01-episode-1
1997509,the-penalty-zone-,1,Episode 2,the-penalty-zone-1x02-episode-2,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997509/the-penalty-zone-1x02-episode-2
1997510,the-penalty-zone-,1,Episode 3,the-penalty-zone-1x03-episode-3,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997510/the-penalty-zone-1x03-episode-3
1997511,the-penalty-zone-,1,Episode 4,the-penalty-zone-1x04-episode-4,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997511/the-penalty-zone-1x04-episode-4
1997512,the-penalty-zone-,1,Episode 5,the-penalty-zone-1x05-episode-5,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997512/the-penalty-zone-1x05-episode-5
1997513,the-penalty-zone-,1,Episode 6,the-penalty-zone-1x06-episode-6,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997513/the-penalty-zone-1x06-episode-6
1997514,the-penalty-zone-,1,Episode 7,the-penalty-zone-1x07-episode-7,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997514/the-penalty-zone-1x07-episode-7
1997515,the-penalty-zone-,1,Episode 8,the-penalty-zone-1x08-episode-8,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997515/the-penalty-zone-1x08-episode-8
2074007,arm-share-,1,Episode 54,arm-share-1x54-episode-54,2020-12-16,2019-04-16,nan,nan,1,regular,1,Running,5,Comedy,,,,20.0,,https://www.tvmaze.com/episodes/2074007/arm-share-1x54-episode-54
2118319,crash-course-organic-chemistry-,1,Alkyne Reactions & Tautomerization,crash-course-organic-chemistry-1x18-alkyne-reactions-tautomerization,2020-12-16,2020-04-30,nan,nan,1,regular,1,Running,0,,,,,,,https://www.tvmaze.com/episodes/2118319/crash-course-organic-chemistry-1x18-alkyne-reactions-tautomerization
2143636,too-many-spirits-,2,Ryan & Shane Get Even Drunker & Read More Holiday Horror Stories,too-many-spirits-2x03-ryan-shane-get-even-drunker-read-more-holiday-horror-stories,2020-12-16,2020-10-08,nan,nan,1,regular,1,Running,0,,,,,25.0,,https://www.tvmaze.com/episodes/2143636/too-many-spirits-2x03-ryan-shane-get-even-drunker-read-more-holiday-horror-stories
2149147,the-miracle-barbershop-,1,The Last Meal,the-miracle-barbershop-1x03-the-last-meal,2020-12-16,2020-12-14,nan,nan,1,regular,0,Ended,7,Drama,Romance,,,16.0,,https://www.tvmaze.com/episodes/2149147/the-miracle-barbershop-1x03-the-last-meal
2166195,hello-kittys-super-cute-adventures-,1,Hello Kitty Noir,hello-kittys-super-cute-adventures-1x09-hello-kitty-noir,2020-12-16,2020-10-26,nan,nan,1,regular,1,Running,4,Children,,,,,,https://www.tvmaze.com/episodes/2166195/hello-kittys-super-cute-adventures-1x09-hello-kitty-noir
2197284,struggle-meals-,1,Street Food Faves at Home,struggle-meals-1x08-street-food-faves-at-home,2020-12-16,2020-12-07,nan,nan,1,regular,1,Running,0,,,,,20.0,,https://www.tvmaze.com/episodes/2197284/struggle-meals-1x08-street-food-faves-at-home
2197596,peace-of-mind-with-taraji-,1,Breaking Down PTSD,peace-of-mind-with-taraji-1x02-breaking-down-ptsd,2020-12-16,2020-12-14,nan,nan,1,regular,1,Running,0,,,,,25.0,,https://www.tvmaze.com/episodes/2197596/peace-of-mind-with-taraji-1x02-breaking-down-ptsd
2318106,bride-of-beirut-,2,Episode 50,bride-of-beirut-2x50-episode-50,2020-12-16,2019-09-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,,,https://www.tvmaze.com/episodes/2318106/bride-of-beirut-2x50-episode-50
2330007,30-days-with-ryan-garcia-,1,The Sacrifice,30-days-with-ryan-garcia-1x01-the-sacrifice,2020-12-16,2020-12-16,nan,nan,1,regular,0,Ended,19,Sports,,,,19.0,,https://www.tvmaze.com/episodes/2330007/30-days-with-ryan-garcia-1x01-the-sacrifice
1998533,mermaid-prince-,1,Episode 19,mermaid-prince-1x19-episode-19,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998533/mermaid-prince-1x19-episode-19
1998534,mermaid-prince-,1,Episode 20,mermaid-prince-1x20-episode-20,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998534/mermaid-prince-1x20-episode-20
1998535,mermaid-prince-,1,Episode 21,mermaid-prince-1x21-episode-21,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998535/mermaid-prince-1x21-episode-21
1998536,mermaid-prince-,1,Episode 22,mermaid-prince-1x22-episode-22,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998536/mermaid-prince-1x22-episode-22
1998537,mermaid-prince-,1,Episode 23,mermaid-prince-1x23-episode-23,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998537/mermaid-prince-1x23-episode-23
1998538,mermaid-prince-,1,Episode 24,mermaid-prince-1x24-episode-24,2020-12-16,2020-11-25,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998538/mermaid-prince-1x24-episode-24
1984185,nfl-fi,2020,Intensity,nfl-films-presents-2020-12-16-intensity,2020-12-16,1999-08-23,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,30.0,,https://www.tvmaze.com/episodes/1984185/nfl-films-presents-2020-12-16-intensity
1991536,conversa-com-bial-,4,Especialistas em educação,conversa-com-bial-4x153-especialistas-em-educacao,2020-12-16,2017-05-03,BR,Brazil,1,regular,1,Running,0,,,,,40.0,,https://www.tvmaze.com/episodes/1991536/conversa-com-bial-4x153-especialistas-em-educacao
2036616,the-bump-,2,The Bump 74,the-bump-2x62-the-bump-74,2020-12-16,2019-10-02,US,United States,1,regular,1,Running,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2036616/the-bump-2x62-the-bump-74
1984683,sj-returns-,4,Episode 83,sj-returns-4x83-episode-83,2020-12-16,2017-10-09,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,5.0,,https://www.tvmaze.com/episodes/1984683/sj-returns-4x83-episode-83
2192624,diti-proti-zirok-,2,"Выпуск 11 (Екатерина Кухар, Евгений Клопотенко, Яна Заец)",diti-proti-zirok-2x11-vypusk-11-ekaterina-kuhar-evgenij-klopotenko-ana-zaec,2020-12-16,2019-09-25,nan,nan,1,regular,1,Running,1,Action,Family,,,90.0,,https://www.tvmaze.com/episodes/2192624/diti-proti-zirok-2x11-vypusk-11-ekaterina-kuhar-evgenij-klopotenko-ana-zaec
2135011,dimension-20-,7,Collaborators,dimension-20-7x06-collaborators,2020-12-16,2018-09-12,US,United States,1,regular,1,Running,5,Comedy,Adventure,Fantasy,,,,https://www.tvmaze.com/episodes/2135011/dimension-20-7x06-collaborators
1977414,goede-tijden-slechte-tijden-3,31,Aflevering 6318,goede-tijden-slechte-tijden-31x63-aflevering-6318,2020-12-16,1990-10-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,25.0,,https://www.tvmaze.com/episodes/1977414/goede-tijden-slechte-tijden-31x63-aflevering-6318
1958867,wwe-nxt-14,14,Main Event: Toni Storm vs. Rhea Ripley,wwe-nxt-14x51-main-event-toni-storm-vs-rhea-ripley,2020-12-16,2010-02-23,US,United States,1,regular,1,Running,0,,,,,77.0,,https://www.tvmaze.com/episodes/1958867/wwe-nxt-14x51-main-event-toni-storm-vs-rhea-ripley
1945146,noblesse-,1,Lord / Lost Child,noblesse-1x11-lord-lost-child,2020-12-16,2015-12-04,nan,nan,1,regular,0,Ended,3,Anime,Supernatural,,,25.0,,https://www.tvmaze.com/episodes/1945146/noblesse-1x11-lord-lost-child
1988861,sim-for-you-,4,Chanyeol's Episode 23,sim-for-you-4x23-chanyeols-episode-23,2020-12-17,2019-03-25,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,16.0,,https://www.tvmaze.com/episodes/1988861/sim-for-you-4x23-chanyeols-episode-23
1977892,obycnaa-zensina-,2,Серия 10,obycnaa-zensina-2x01-seria-10,2020-12-17,2018-10-29,RU,Russian Federation,1,regular,0,Ended,7,Drama,Crime,Mystery,,48.0,,https://www.tvmaze.com/episodes/1977892/obycnaa-zensina-2x01-seria-10
1977898,obycnaa-zensina-,2,Серия 11,obycnaa-zensina-2x02-seria-11,2020-12-17,2018-10-29,RU,Russian Federation,1,regular,0,Ended,7,Drama,Crime,Mystery,,48.0,,https://www.tvmaze.com/episodes/1977898/obycnaa-zensina-2x02-seria-11
1963998,257-pricin-ctoby-zit-,2,Серия 21,257-pricin-ctoby-zit-2x08-seria-21,2020-12-17,2020-03-26,RU,Russian Federation,1,regular,0,Ended,7,Drama,Comedy,,,24.0,,https://www.tvmaze.com/episodes/1963998/257-pricin-ctoby-zit-2x08-seria-21
1949910,smesariki-novyj-sezon-,1,Эмигрант. Часть 1,smesariki-novyj-sezon-1x31-emigrant-cast-1,2020-12-17,2020-05-18,RU,Russian Federation,1,regular,1,Running,5,Comedy,Family,,,7.0,,https://www.tvmaze.com/episodes/1949910/smesariki-novyj-sezon-1x31-emigrant-cast-1
1949911,smesariki-novyj-sezon-,1,Заг,smesariki-novyj-sezon-1x32-zag,2020-12-17,2020-05-18,RU,Russian Federation,1,regular,1,Running,5,Comedy,Family,,,7.0,,https://www.tvmaze.com/episodes/1949911/smesariki-novyj-sezon-1x32-zag
1960728,psih-,1,Осознание,psih-1x07-osoznanie,2020-12-17,2020-11-05,RU,Russian Federation,1,regular,0,Ended,7,Drama,Thriller,,,62.0,,https://www.tvmaze.com/episodes/1960728/psih-1x07-osoznanie
1982405,volk-,1,Серия 07,volk-1x07-seria-07,2020-12-17,2020-12-07,RU,Russian Federation,1,regular,0,Ended,7,Drama,Adventure,Mystery,,50.0,,https://www.tvmaze.com/episodes/1982405/volk-1x07-seria-07
1982406,volk-,1,Серия 08,volk-1x08-seria-08,2020-12-17,2020-12-07,RU,Russian Federation,1,regular,0,Ended,7,Drama,Adventure,Mystery,,50.0,,https://www.tvmaze.com/episodes/1982406/volk-1x08-seria-08
1988012,muzskaa-tema-,1,Серия 1,muzskaa-tema-1x01-seria-1,2020-12-17,2020-12-17,RU,Russian Federation,1,regular,0,Ended,0,,,,,30.0,,https://www.tvmaze.com/episodes/1988012/muzskaa-tema-1x01-seria-1
1985787,theres-a-pit-in-my-senior-martial-brothers-brain-,2,Episode 9,theres-a-pit-in-my-senior-martial-brothers-brain-2x09-episode-9,2020-12-17,2018-04-04,CN,China,1,regular,2,To Be Determined,5,Comedy,Action,Adventure,Anime,10.0,,https://www.tvmaze.com/episodes/1985787/theres-a-pit-in-my-senior-martial-brothers-brain-2x09-episode-9
2039618,witches-,1,Episode 1,witches-1x01-episode-1,2020-12-17,2020-12-17,KR,"Korea, Republic of",1,regular,0,Ended,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2039618/witches-1x01-episode-1
2039619,witches-,1,Episode 2,witches-1x02-episode-2,2020-12-17,2020-12-17,KR,"Korea, Republic of",1,regular,0,Ended,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2039619/witches-1x02-episode-2
2169060,after-mom-falls-asleep-,4,KAI,after-mom-falls-asleep-4x16-kai,2020-12-17,2017-01-26,KR,"Korea, Republic of",1,regular,1,Running,5,Comedy,Food,DIY,,12.0,,https://www.tvmaze.com/episodes/2169060/after-mom-falls-asleep-4x16-kai
1972567,the-wolf-,1,Episode 25,the-wolf-1x25-episode-25,2020-12-17,2020-11-19,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1972567/the-wolf-1x25-episode-25
1972568,the-wolf-,1,Episode 26,the-wolf-1x26-episode-26,2020-12-17,2020-11-19,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1972568/the-wolf-1x26-episode-26
1998580,mr-right-is-here-,1,Episode 9,mr-right-is-here-1x09-episode-9,2020-12-17,2020-12-10,CN,China,1,regular,0,Ended,7,Drama,Comedy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998580/mr-right-is-here-1x09-episode-9
1998582,mr-right-is-here-,1,Episode 10,mr-right-is-here-1x10-episode-10,2020-12-17,2020-12-10,CN,China,1,regular,0,Ended,7,Drama,Comedy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998582/mr-right-is-here-1x10-episode-10
1999300,futmallscom-,1,Episode 5,futmallscom-1x05-episode-5,2020-12-17,2020-12-03,CN,China,1,regular,0,Ended,6,Crime,Science-Fiction,Mystery,,45.0,,https://www.tvmaze.com/episodes/1999300/futmallscom-1x05-episode-5
1999301,futmallscom-,1,Episode 6,futmallscom-1x06-episode-6,2020-12-17,2020-12-03,CN,China,1,regular,0,Ended,6,Crime,Science-Fiction,Mystery,,45.0,,https://www.tvmaze.com/episodes/1999301/futmallscom-1x06-episode-6
2013867,kl-gangster-underworld-,2,Episode 3,kl-gangster-underworld-2x03-episode-3,2020-12-17,2018-08-16,MY,Malaysia,1,regular,1,Running,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/2013867/kl-gangster-underworld-2x03-episode-3
2065443,the-wonderland-of-ten-thousands-,4,Episode 30 (158),the-wonderland-of-ten-thousands-4x30-episode-30-158,2020-12-17,2018-03-30,CN,China,1,regular,1,Running,3,Anime,Fantasy,Romance,,10.0,,https://www.tvmaze.com/episodes/2065443/the-wonderland-of-ten-thousands-4x30-episode-30-158
2071483,youths-in-the-breeze-,1,PEOPLE FROM THE STORY #05,youths-in-the-breeze-1x13-people-from-the-story-05,2020-12-17,2020-12-13,CN,China,1,regular,0,Ended,7,Drama,Fantasy,,,7.0,,https://www.tvmaze.com/episodes/2071483/youths-in-the-breeze-1x13-people-from-the-story-05
2071484,youths-in-the-breeze-,1,PEOPLE FROM THE STORY #06,youths-in-the-breeze-1x14-people-from-the-story-06,2020-12-17,2020-12-13,CN,China,1,regular,0,Ended,7,Drama,Fantasy,,,7.0,,https://www.tvmaze.com/episodes/2071484/youths-in-the-breeze-1x14-people-from-the-story-06
2169201,i-am-a-great-god-,1,Episode 7,i-am-a-great-god-1x07-episode-7,2020-12-17,2020-11-12,CN,China,1,regular,0,Ended,1,Action,Anime,Fantasy,,,,https://www.tvmaze.com/episodes/2169201/i-am-a-great-god-1x07-episode-7
2205976,my-supernatural-power-,1,Episode 19,my-supernatural-power-1x19-episode-19,2020-12-17,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205976/my-supernatural-power-1x19-episode-19
2205977,my-supernatural-power-,1,Episode 20,my-supernatural-power-1x20-episode-20,2020-12-17,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205977/my-supernatural-power-1x20-episode-20
1968746,why-r-u-the-series-,2,Episode 3,why-r-u-the-series-2x03-episode-3,2020-12-17,2020-01-24,nan,nan,1,regular,0,Ended,7,Drama,Romance,,,54.0,9.5,https://www.tvmaze.com/episodes/1968746/why-r-u-the-series-2x03-episode-3
1977325,stjernestov-,1,Episode 17,stjernestov-1x17-episode-17,2020-12-17,2020-12-01,NO,Norway,1,regular,0,Ended,7,Drama,Children,Family,,20.0,,https://www.tvmaze.com/episodes/1977325/stjernestov-1x17-episode-17
2003099,slepaa-1,10,Аврал,slepaa-10x103-avral,2020-12-17,2014-08-18,RU,Russian Federation,1,regular,1,Running,7,Drama,,,,25.0,,https://www.tvmaze.com/episodes/2003099/slepaa-10x103-avral
2018165,sake-,1,Тут беспредел творится! У них совести нет!,sake-1x10-tut-bespredel-tvoritsa-u-nih-sovesti-net,2020-12-17,2020-10-15,KZ,Kazakhstan,1,regular,1,Running,7,Drama,Comedy,,,24.0,,https://www.tvmaze.com/episodes/2018165/sake-1x10-tut-bespredel-tvoritsa-u-nih-sovesti-net
1983413,realnye-pacany-s08,8,Реальные пацаны против зомби,realnye-pacany-s08-special-realnye-pacany-protiv-zombi,2020-12-17,2010-11-08,nan,nan,2,significant_special,2,To Be Determined,5,Comedy,,,,25.0,,https://www.tvmaze.com/episodes/1983413/realnye-pacany-s08-special-realnye-pacany-protiv-zombi
1987411,esenepozner-,2,Александр Ширвиндт: «Теперь я свидетель всего»,esenepozner-2x39-aleksandr-sirvindt-teper-a-svidetel-vsego,2020-12-17,2018-10-21,nan,nan,1,regular,1,Running,0,,,,,77.0,,https://www.tvmaze.com/episodes/1987411/esenepozner-2x39-aleksandr-sirvindt-teper-a-svidetel-vsego
1974052,love-revolution-,1,Episode 26,love-revolution-1x26-episode-26,2020-12-17,2020-09-01,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,Comedy,Romance,,20.0,,https://www.tvmaze.com/episodes/1974052/love-revolution-1x26-episode-26
1984103,nocnoj-kontakt-,5,В гостях: Никита Мимимижка. Музыкальный гость: HENSY & SLAME,nocnoj-kontakt-5x42-v-gostah-nikita-mimimizka-muzykalnyj-gost-hensy-slame,2020-12-17,2018-01-25,RU,Russian Federation,1,regular,1,Running,0,,,,,30.0,,https://www.tvmaze.com/episodes/1984103/nocnoj-kontakt-5x42-v-gostah-nikita-mimimizka-muzykalnyj-gost-hensy-slame
1992693,aile-sirketi-,2,1. Bölüm,aile-sirketi-2x01-1-bolum,2020-12-17,2020-08-06,TR,Turkey,1,regular,0,Ended,5,Comedy,,,,21.0,,https://www.tvmaze.com/episodes/1992693/aile-sirketi-2x01-1-bolum
1992694,aile-sirketi-,2,2. Bölüm,aile-sirketi-2x02-2-bolum,2020-12-17,2020-08-06,TR,Turkey,1,regular,0,Ended,5,Comedy,,,,21.0,,https://www.tvmaze.com/episodes/1992694/aile-sirketi-2x02-2-bolum
1992695,aile-sirketi-,2,3. Bölüm,aile-sirketi-2x03-3-bolum,2020-12-17,2020-08-06,TR,Turkey,1,regular,0,Ended,5,Comedy,,,,21.0,,https://www.tvmaze.com/episodes/1992695/aile-sirketi-2x03-3-bolum
1988114,sokagin-cocuklari-,2,2. Bölüm,sokagin-cocuklari-2x02-2-bolum,2020-12-17,2020-02-06,TR,Turkey,1,regular,1,Running,7,Drama,Action,Crime,,40.0,,https://www.tvmaze.com/episodes/1988114/sokagin-cocuklari-2x02-2-bolum
2137603,its-okay-to-be-sensitive-2020-,1,Episode 5,its-okay-to-be-sensitive-2020-1x05-episode-5,2020-12-17,2020-12-03,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,,,,,,https://www.tvmaze.com/episodes/2137603/its-okay-to-be-sensitive-2020-1x05-episode-5
1985247,growing-season-,1,Episode 3,growing-season-1x03-episode-3,2020-12-17,2020-12-10,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,Romance,,,22.0,,https://www.tvmaze.com/episodes/1985247/growing-season-1x03-episode-3
2017660,masrah-masr-,8,The History Square,masrah-masr-8x06-the-history-square,2020-12-17,2013-02-01,nan,nan,1,regular,0,Ended,5,Comedy,,,,60.0,,https://www.tvmaze.com/episodes/2017660/masrah-masr-8x06-the-history-square
1984179,hjerteslag-,3,Den lille fuglen,hjerteslag-3x07-den-lille-fuglen,2020-12-17,2019-08-15,NO,Norway,1,regular,2,To Be Determined,7,Drama,Romance,,,12.0,,https://www.tvmaze.com/episodes/1984179/hjerteslag-3x07-den-lille-fuglen
1987437,alex-og-aune-1,1,Drar til skogs,alex-og-aune-1x12-drar-til-skogs,2020-12-17,2020-11-30,NO,Norway,1,regular,2,To Be Determined,5,Comedy,,,,12.0,,https://www.tvmaze.com/episodes/1987437/alex-og-aune-1x12-drar-til-skogs
2092727,temptation-island-love-or-leave-,1,Episode 5,temptation-island-love-or-leave-1x05-episode-5,2020-12-17,2020-11-26,NL,Netherlands,1,regular,1,Running,0,,,,,45.0,,https://www.tvmaze.com/episodes/2092727/temptation-island-love-or-leave-1x05-episode-5
1992654,unter-freunden-stirbt-man-nicht-,1,Annette,unter-freunden-stirbt-man-nicht-1x01-annette,2020-12-17,2020-12-17,DE,Germany,1,regular,0,Ended,5,Comedy,,,,42.0,,https://www.tvmaze.com/episodes/1992654/unter-freunden-stirbt-man-nicht-1x01-annette
1992655,unter-freunden-stirbt-man-nicht-,1,Friedrich,unter-freunden-stirbt-man-nicht-1x02-friedrich,2020-12-17,2020-12-17,DE,Germany,1,regular,0,Ended,5,Comedy,,,,42.0,,https://www.tvmaze.com/episodes/1992655/unter-freunden-stirbt-man-nicht-1x02-friedrich
1992656,unter-freunden-stirbt-man-nicht-,1,Joachim,unter-freunden-stirbt-man-nicht-1x03-joachim,2020-12-17,2020-12-17,DE,Germany,1,regular,0,Ended,5,Comedy,,,,42.0,,https://www.tvmaze.com/episodes/1992656/unter-freunden-stirbt-man-nicht-1x03-joachim
1992657,unter-freunden-stirbt-man-nicht-,1,Ella,unter-freunden-stirbt-man-nicht-1x04-ella,2020-12-17,2020-12-17,DE,Germany,1,regular,0,Ended,5,Comedy,,,,42.0,,https://www.tvmaze.com/episodes/1992657/unter-freunden-stirbt-man-nicht-1x04-ella
1950367,star-trek-discovery-,3,"Terra Firma, Part 2",star-trek-discovery-3x10-terra-firma-part-2,2020-12-17,2017-09-24,nan,nan,1,regular,1,Running,7,Drama,Adventure,Science-Fiction,,56.0,8.1,https://www.tvmaze.com/episodes/1950367/star-trek-discovery-3x10-terra-firma-part-2
